,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country,earnings
34938,-0.2686728197118839,-0.8057294887187103,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
24286,1.1703775191298562,-0.35073275501085516,-0.024189968553741305,0.1906964426857961,Private,Compulsory-education-incomplete,Married,Other-service,Spouse,Black, Male,North-America,-1
5338,-0.7723404383064929,0.369588104483031,-0.024189968553741305,-0.12710540458386055,Private,Associates,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
37181,-0.9881979891327539,2.540859490874676,0.22075227004295334,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Own-child,White, Male,North-America,-1
34252,-1.0601505060748408,1.161162687640992,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Female,North-America,-1
34823,-1.2760080569011019,-0.025929644870780175,-1.2489011615372145,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Female,North-America,-1
21918,-1.491865607727363,0.2020085014031606,-0.8406640972093902,-0.12710540458386055,Other,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
34860,-0.4125778535960579,-0.9675588576616339,1.2005212244297319,0.5107155121457062,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America,1
48214,-0.05281526888562287,0.408818320272596,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Blue-Collar,Not-in-family,Other, Female,North-America,-1
46234,0.8106149344194212,0.5431638398701781,1.6087582887575564,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,1
10382,-1.204055539959015,-0.009832772336103308,-1.657138225865039,-0.12710540458386055,Government,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
41846,-1.2760080569011019,0.3603763807175931,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
43959,-1.347960573843189,0.6321884351515609,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,Black, Male,North-America,-1
43323,-0.84429295524858,-0.578547952199631,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Unmarried,Other, Male,North-America,-1
37779,0.5228048666510732,0.511272738702769,0.3023996829085182,0.3431920577710035,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
29464,0.9545199683035952,0.42400726110143916,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America,-1
26905,-0.6284354044223189,-1.5667086649144624,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Married,Prof-specialty,Spouse,White, Male,North-America,1
38047,0.7386624174773342,0.18305542704388184,0.7922841601019075,1.7235360502143262,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
21667,0.16304228194063816,-0.22313997747541123,0.38404709577408314,-0.12710540458386055,Government,Compulsory-education-complete,Once-Married,Exec-managerial,Own-child,White, Male,North-America,-1
15611,-0.9881979891327539,1.2381950183078212,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Not-in-family,White, Male,North-America,-1
18769,-0.6284354044223189,-1.090952451057597,0.6289893343707778,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Other,Other, Male,North-America,-1
3203,0.019137248056464138,0.8154487754009344,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Female,North-America,-1
21883,1.3862350699561172,-1.2312941029624558,1.2005212244297319,-0.12710540458386055,Other,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America,1
40429,-1.2760080569011019,-0.3421925224028568,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
25890,1.0264724852456821,-0.26468731063923934,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America,1
41114,-1.0601505060748408,1.2606568704052699,-0.8406640972093902,-0.12710540458386055,Private,Associates,Never-married,Adm-clerical,Not-in-family,White, Male,North-America,-1
6205,0.09108976499855115,-0.42696118781314396,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America,1
18399,0.019137248056464138,0.29296245155943995,-0.024189968553741305,-0.12710540458386055,Other,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,-1
43411,0.4508523497089862,-0.23441346282284647,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
18200,-0.7723404383064929,1.1632339068449251,0.13910485717738846,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
47154,1.1703775191298562,-0.014883142449803335,0.7922841601019075,-0.12710540458386055,Government,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
1883,-0.84429295524858,2.9949577504986338,0.6289893343707778,-0.12710540458386055,Government,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,Black, Male,North-America,-1
17629,-0.4845303705381449,-0.8521569548013946,0.38404709577408314,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
1506,1.3862350699561172,-1.3546309506268044,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
43219,-0.700387921364406,-1.4787054928021426,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
32172,-0.19672030276979688,-1.2998145738870939,-0.26913220715043595,-0.12710540458386055,Private,Associates,Married,Exec-managerial,Spouse,White, Female,North-America,-1
39500,0.019137248056464138,-0.7509414848448072,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
32143,-0.4125778535960579,0.5490275654703543,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
34028,0.6667099005352471,-0.5608054534481305,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
22695,-0.4125778535960579,0.9136850944477549,-0.024189968553741305,0.05409091996407161,Private,Compulsory-education-incomplete,Married,Adm-clerical,Unmarried,White, Female,North-America,-1
41133,0.7386624174773342,1.1974799558743405,1.2005212244297319,-0.12710540458386055,Other,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
23596,-1.0601505060748408,0.8600698356938871,-1.3305485744027794,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Other,White, Male,North-America,-1
32052,0.8825674513615082,0.655160998833541,0.7922841601019075,-0.12710540458386055,Other,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America,1
24841,-0.5564828874802319,0.6434997509867392,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Female,North-America,-1
20393,1.1703775191298562,-1.4748373254304137,1.6087582887575564,-0.12710540458386055,Government,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America,1
28305,-0.05281526888562287,0.4756931649804104,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
41617,1.6020926207823782,-0.2253246881425736,-0.18748479428487108,-0.3737097837442685,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
33792,-1.0601505060748408,-0.857840985584791,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Female,North-America,-1
7994,-0.12476778582770988,-0.1279490126919079,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America,-1
713,0.09108976499855115,-0.4413840612651899,-0.024189968553741305,0.41315773577455583,Private,Associates,Married,Other-service,Spouse,White, Male,North-America,-1
19799,-0.5564828874802319,-0.41623624453798325,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Own-child,White, Male,North-America,-1
45172,-0.05281526888562287,-0.27900615024999187,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Unmarried,White, Male,North-America,-1
11452,-1.132103023016928,-0.030790862545764845,-1.2489011615372145,0.4281855750640512,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
5140,-0.05281526888562287,-1.5005809723395735,1.2005212244297319,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
22550,0.37889983276689915,-0.18861019978792282,-0.1058373814193062,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Unmarried,White, Female,North-America,-1
28306,0.16304228194063816,-0.5681540256922221,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Married,Adm-clerical,Spouse,Black, Male,North-America,-1
47087,-1.491865607727363,-0.4297511862841955,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,Other, Female,North-America,-1
5111,-0.5564828874802319,1.6216542996935284,-1.8204330515961689,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Unmarried,Black, Male,North-America,-1
45253,2.6813803749136835,2.0999167833633723,-1.00395892294052,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
35449,-1.132103023016928,1.7289415629328786,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Female,North-America,-1
25489,-0.700387921364406,-0.4286351868957749,-1.2489011615372145,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Unmarried,Black, Female,North-America,-1
44958,0.09108976499855115,-1.3010156918729363,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Sales,Not-in-family,White, Female,North-America,-1
23997,-1.132103023016928,-0.12666277610864346,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
9891,-0.6284354044223189,0.4721087262667544,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
1689,0.37889983276689915,-0.43982355364578823,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
14433,-0.7723404383064929,1.8126226018205525,-0.024189968553741305,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America,1
41420,0.23499479888272515,-1.1503084863264759,0.7922841601019075,-0.12710540458386055,Private,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
18919,0.5228048666510732,1.1642837028797954,0.6289893343707778,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
31937,-1.204055539959015,0.45670226013338855,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Other,White, Male,North-America,-1
44198,-0.19672030276979688,3.467914508262512,0.6289893343707778,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,Black, Male,North-America,-1
13176,0.30694731582481216,-0.3949093070728268,0.13910485717738846,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
8172,-1.204055539959015,-1.3554443061132804,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Own-child,White, Male,North-America,-1
28003,-1.2760080569011019,0.21489924010161215,1.935347940219816,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Other,White, Male,North-America,-1
39167,2.0338077224349003,-0.6692654618075161,-2.310317528789558,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
30132,-0.9881979891327539,1.6611493288972947,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
17,-0.4845303705381449,-0.04578119331395688,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Unmarried,White, Male,North-America,-1
43347,-0.3406253366539709,-0.9265222360823372,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Married,Sales,Unmarried,White, Female,North-America,-1
18188,-0.4845303705381449,-1.379570699671424,0.38404709577408314,-0.12710540458386055,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
42493,-0.7723404383064929,-0.22319672320702583,-0.024189968553741305,-0.12710540458386055,Government,Graduates,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
19329,-0.4125778535960579,-1.2586455456006964,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
31320,-1.0601505060748408,-0.8379516066538714,-0.024189968553741305,0.32545428024897616,Private,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Female,North-America,-1
31994,-0.5564828874802319,-0.6929189742688715,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
46248,1.1703775191298562,-1.229081019429486,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
39017,-0.700387921364406,-1.3108421610641992,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
19832,-0.12476778582770988,2.2928333556091647,-0.024189968553741305,-0.12710540458386055,Private,Associates,Once-Married,Blue-Collar,Not-in-family,Black, Male,North-America,-1
974,0.37889983276689915,-1.5082983918391601,2.425232417413205,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Unmarried,White, Male,North-America,-1
23326,-1.2760080569011019,-0.40876472320872664,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Female,North-America,-1
11251,-0.700387921364406,1.5710654799591062,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
16144,-0.7723404383064929,0.17001336639445797,-0.6773692714782604,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
46203,-0.916245472190667,-0.557202099490603,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
46388,0.8825674513615082,-0.7560769735559292,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,-1
4657,1.0264724852456821,-0.734570341273993,0.38404709577408314,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
39068,-0.2686728197118839,-0.6069113603849987,-3.126791657445207,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Female,North-America,-1
3633,2.6813803749136835,1.177666237918907,-2.310317528789558,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
43538,-0.916245472190667,0.8862012451024136,-1.00395892294052,0.41685310609164483,Private,Associates,Never-married,Adm-clerical,Own-child,White, Male,North-America,-1
29444,-0.7723404383064929,-1.5119301186624952,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Other,White, Male,North-America,-1
43334,0.8825674513615082,1.2313855305140682,4.793007390514587,-0.12710540458386055,Other,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
8348,0.8825674513615082,-0.6427557475215588,-0.024189968553741305,0.41315773577455583,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
7965,-0.2686728197118839,-0.40746902900352644,-0.024189968553741305,-0.34143688297502434,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
48744,-0.2686728197118839,-0.7402259991915823,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Married,Sales,Spouse,White, Male,Asia,-1
32864,-0.05281526888562287,-1.4840963373055303,-0.18748479428487108,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
34854,-1.132103023016928,0.6118261751238527,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
25927,-0.9881979891327539,0.6034845525765055,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
43074,0.8825674513615082,-0.8379610642758071,-0.024189968553741305,0.771855014553331,Government,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America,1
32825,-0.916245472190667,-0.5625929439939906,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
5670,-0.6284354044223189,1.79676216983427,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
21253,-0.12476778582770988,0.8252657869702614,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Sales,Not-in-family,White, Male,North-America,-1
13294,-0.9881979891327539,-1.0161332039237374,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
44404,0.4508523497089862,-0.1634150949510373,-0.8406640972093902,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Other,White, Female,North-America,-1
25895,0.30694731582481216,-0.21406066041707408,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
42784,-0.7723404383064929,0.823487754046337,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
18685,0.8825674513615082,-1.4788851876189222,0.38404709577408314,-0.12710540458386055,Other,Compulsory-education-complete,Never-married,Other-service,Unmarried,White, Male,North-America,-1
31975,-0.9881979891327539,-0.8843790727365557,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Prof-specialty,Own-child,White, Male,North-America,-1
46909,0.23499479888272515,-0.37693982539486787,0.7922841601019075,-0.12710540458386055,Other,Compulsory-education-complete,Once-Married,Other-service,Unmarried,White, Male,North-America,-1
7813,0.5947573835931602,-0.024038120483626607,1.4454634630264267,-0.3100262352797676,Private,Compulsory-education-incomplete,Married,Adm-clerical,Spouse,White, Male,North-America,-1
42315,-1.347960573843189,2.2986308778557905,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
26027,-0.4125778535960579,1.4841593919913354,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,1
14786,-0.6284354044223189,-0.5202984586972368,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
31056,-0.5564828874802319,-1.3921682520898668,1.6087582887575564,-0.31975737711476865,Private,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,White, Female,North-America,1
36714,-1.56381812466945,-0.3654771876087172,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Sales,Own-child,White, Female,North-America,-1
1448,0.8825674513615082,-0.06035538871697512,0.38404709577408314,-0.12710540458386055,Private,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America,1
10392,0.019137248056464138,-0.6042726838649195,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
45237,-1.0601505060748408,0.3222621643164487,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Not-in-family,White, Male,North-America,-1
34523,-0.916245472190667,-0.32928286846053373,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
16171,-0.3406253366539709,0.9860264446344431,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,Europe,1
44578,0.37889983276689915,-0.32560385352752,0.7922841601019075,1.7235360502143262,Other,Associates,Married,Prof-specialty,Spouse,White, Male,North-America,1
31258,-0.84429295524858,2.8429453931250372,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Own-child,White, Male,North-America,-1
22048,-0.5564828874802319,1.0400767539973563,-0.024189968553741305,-0.12710540458386055,Private,Associates,Never-married,Other-service,Own-child,White, Male,North-America,-1
5849,-1.419913090785276,-0.2319450234976111,-1.3305485744027794,-0.3244381795164148,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
16268,-0.19672030276979688,2.050056200518004,1.6087582887575564,-0.12710540458386055,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
24069,-1.204055539959015,1.8292207283178252,-0.024189968553741305,0.23097597914206655,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
295,1.8899026885507262,-0.7619974448877198,-1.9837278773272986,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
15543,1.4581875868982042,-0.36109830865245673,0.7922841601019075,1.7235360502143262,Private,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
32926,1.1703775191298562,0.05423315865678805,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
27344,-0.6284354044223189,2.328091370185707,-1.657138225865039,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,South-America,-1
33396,0.5947573835931602,0.7972995989061958,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
25041,0.16304228194063816,-1.1726852198265025,0.7922841601019075,-0.12710540458386055,Government,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,-1
20992,1.0984250021877693,-1.4924285022309418,1.6087582887575564,-0.12710540458386055,Other,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,1
8317,-1.56381812466945,0.15887228775412346,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Own-child,White, Female,North-America,-1
33841,-0.12476778582770988,2.159887564058076,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
20400,-1.0601505060748408,-1.2533114468289235,0.6289893343707778,-0.12710540458386055,Private,Compulsory-education-complete,Married,Sales,Unmarried,White, Female,North-America,-1
3952,-0.6284354044223189,-0.1764760708443327,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,1
44546,-1.132103023016928,1.7140363507621086,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Sales,Spouse,White, Female,North-America,-1
6925,0.4508523497089862,1.2883298721893264,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,1
27806,-0.4845303705381449,-1.3585936942178911,-0.4324270328815657,-0.12710540458386055,Other,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
11900,-0.4845303705381449,0.42444231171048447,1.118873811564167,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Own-child,White, Male,North-America,-1
25891,0.23499479888272515,-0.9670576036990381,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
35960,-0.700387921364406,-0.03706126588917893,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Female,North-America,-1
12905,-0.12476778582770988,-0.2149118463912932,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
4131,0.16304228194063816,0.28639886193601705,0.7922841601019075,-0.35954419752876055,Private,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America,1
32852,0.23499479888272515,-0.18962216533505,1.2005212244297319,-0.12710540458386055,Private,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
26655,-0.05281526888562287,-1.3139158881933237,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
18822,-0.05281526888562287,-1.311787923257776,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
21854,-0.4125778535960579,-1.532585564970212,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,Black, Male,North-America,-1
7768,1.0264724852456821,-0.028568321390859405,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
35380,0.019137248056464138,1.034714282359776,2.425232417413205,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
4236,2.609427857971596,0.3790268111749273,-3.045144244579642,0.48029029653500654,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,-1
24453,0.09108976499855115,0.2543469811956998,0.38404709577408314,-0.12710540458386055,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
19600,1.3142825530140303,-0.22509770521611516,-0.024189968553741305,-0.12710540458386055,Private,Associates,Once-Married,Prof-specialty,Not-in-family,White, Female,North-America,-1
5708,0.30694731582481216,-0.4371659618818375,-0.8406640972093902,-0.12710540458386055,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
31500,-1.132103023016928,0.16308092951554015,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Female,North-America,-1
7187,2.0338077224349003,0.32560070485977477,0.3023996829085182,-0.12710540458386055,Other,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
21156,1.3142825530140303,0.12376559512855323,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,1
413,0.5228048666510732,-0.031008387850287505,1.6087582887575564,1.7235360502143262,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America,1
21589,0.37889983276689915,0.32595063687139814,0.7922841601019075,-0.12710540458386055,Private,Associates,Married,Prof-specialty,Spouse,White, Male,North-America,1
7801,-0.12476778582770988,0.0008448828293785852,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Adm-clerical,Spouse,White, Male,North-America,1
17048,1.6020926207823782,-1.5451263716570403,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Exec-managerial,Spouse,White, Female,North-America,-1
24868,0.5228048666510732,0.5594782377093778,0.6289893343707778,-0.12710540458386055,Private,Graduates,Once-Married,Other-service,Unmarried,White, Male,North-America,-1
18,-0.05281526888562287,-1.5394896289833226,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Sales,Spouse,White, Male,North-America,-1
